# SCE Subscribers @2019-10-09T19:19:48Z
# CSV line format: subscriber-id, domain, mappings, package-id
2ca17d614155,,128.65.238.177,1200
84948c063ca0,,128.65.245.155,1100
1cabc0d066f0,,78.29.164.19,1100
0005caaebb10,,78.29.146.101,1100
f0f249c50dd0,,78.29.128.118,1200
00265b581900,,78.29.140.115,1100
f0f24999afa0,,81.20.244.167,1100
2ca17d57f043,,81.20.245.46,1100
84948cf63bf0,,128.65.234.242,1100
f0f249992ac0,,128.65.238.5,1100
f0f2491a5620,,128.65.241.115,1200
0005cabdd0f0,,128.65.242.225,1100
84948c811b90,,78.29.133.201,1200
1cabc0dae030,,128.65.230.127,1100
0005caaf1d60,,128.65.231.191,1100
2ca17d692c05,,128.65.233.237,1200
bc4dfb507770,,128.65.243.199,1100
f0f249c62ef0,,78.29.169.73,1200
84948c03ba30,,78.29.173.44,1100
f0f249c62c00,,81.20.248.63,1100
68b6fc62f2e0,,128.65.234.9,1100
1cabc0d72cc0,,78.29.146.52,1100
84948cf3d270,,78.29.153.25,1100
f0f24993e050,,78.29.148.138,1200
a84e3f2c7b60,,78.29.149.87,1100
2ca17d5dab55,,81.20.246.145,1100
0c473d10a3c0,,78.29.161.23,1100
2ca17d6c363d,,78.29.183.80,1005
bc14019ebd60,,78.29.186.205,1100
8c5bf076ba30,,78.29.140.230,1200
84948c069840,,78.29.148.110,1100
2ca17d679447,,78.29.185.224,1100
bc4dfb5024c0,,78.29.131.66,1200
0005ca8f8640,,81.20.250.215,1100
84948c06e9b0,,128.65.229.237,1200
e8825baf2141,,128.65.243.242,1200
bc4dfb4fec30,,128.65.247.129,1100
f0f249c4b060,,78.29.180.68,1200
bc140166ff90,,78.29.184.198,1030
0005ca94d320,,78.29.157.104,1100
84948ca5a330,,128.65.226.1,1100
bc1401aebdb0,,128.65.243.202,1100
84948cf99bc0,,78.29.176.176,1200
788df707d160,,78.29.159.176,1100
68b6fc8ea340,,78.29.189.100,1100
68b6fc904410,,78.29.150.208,1100
a84e3f2d5170,,81.20.249.245,1100
7c26343d51fc,,81.20.252.140,1100
1cabc0d064b0,,128.65.225.105,1100
00265bf6c280,,78.29.173.191,1100
f0f2494d4300,,78.29.176.101,1200
2ca17d6a863d,,78.29.180.11,1100
a84e3f31e240,,78.29.156.34,1100
2ca17d57e8bd,,78.29.158.111,1100
2ca17d5acf85,,128.65.235.225,1100
84948ca72d00,,128.65.248.183,1010
84948c0925c0,,78.29.185.124,1120
7c26343a665a,,78.29.135.220,1200
0c473d12a330,,78.29.139.227,1100
bc4dfb50a2b0,,78.29.141.30,1100
bc4dfb50ebb0,,78.29.140.29,1200
0c473d0a2eb0,,78.29.148.193,1100
84948cecb4c0,,128.65.225.18,1100
a84e3f29c170,,128.65.238.16,1020
84948c65d4a0,,128.65.239.57,1100
84948cf9a140,,78.29.178.227,1100
bc14019ff590,,78.29.184.94,1100
2ca17d69c8bf,,78.29.190.97,1100
1cabc0cbb860,,78.29.150.99,1100
1cabc0cc35d0,,78.29.154.229,1100
bc1401c8a3b0,,81.20.252.86,1100
84948c050c70,,128.65.230.163,1100
84948cab85e0,,128.65.242.121,1200
7c26343a2310,,78.29.168.177,1200
1cabc0da5b90,,78.29.174.251,1100
bc1401670940,,78.29.176.170,1100
2ca17d57ec53,,78.29.147.135,1100
a84e3f2e5f10,,78.29.157.77,1100
a84e3f1b8a60,,128.65.231.107,1100
84948c66a5c0,,78.29.160.118,1100
bc1401a25b70,,78.29.176.8,1100
1cabc0203a40,,78.29.180.10,1030
a84e3f307ed0,,78.29.130.103,1100
1cabc0d0eda0,,78.29.133.106,1005
7c26343f4a7a,,78.29.159.52,1200
f0f2499a7b30,,81.20.254.155,1100
0c473d158ae0,,128.65.230.77,1100
84948c0f3330,,128.65.234.217,1100
a84e3f2dde10,,78.29.162.4,1200
84948cf9b540,,78.29.166.254,2004
1cabc0eef430,,78.29.179.145,1100
84948c038eb0,,128.65.233.245,1100
2ca17d6e0f4d,,128.65.255.2,1100
2ca17d5be271,,78.29.163.20,1100
2ca17d5be823,,78.29.191.183,1200
00fc8d6d8b30,,78.29.128.216,1100
7c26343a7d7c,,78.29.130.61,1200
84948ca09020,,81.20.248.94,1100
bc1401a30230,,128.65.236.15,1100
4434a706bb25,,78.29.168.244,1120
84948ca53220,,78.29.180.97,1100
a84e3f1bc920,,78.29.186.168,1100
a84e3f2ebe00,,78.29.131.175,1100
84948ca820d0,,81.20.250.79,1100
84948cf888e0,,128.65.237.70,1200
00265b7ef920,,128.65.237.80,1100
0c473d12a900,,78.29.186.85,1100
2ca17d678f49,,78.29.190.203,1200
00fc8d6b9dd0,,128.65.224.73,1100
8c5bf078af72,,128.65.248.16,1200
a84e3f33eea0,,78.29.161.102,1200
a84e3f29f710,,78.29.161.215,1100
84948c65a510,,78.29.190.35,1100
2ca17d6b8717,,128.65.255.26,1200
a84e3f35dff0,,78.29.160.98,1030
bc4dfb502100,,78.29.175.208,1100
84948c0558d0,,78.29.189.207,1100
0c473d10afe0,,78.29.140.131,1100
1cabc0da97c0,,78.29.147.117,1100
0c473d1540f0,,128.65.244.221,1200
1cabc0ccaae0,,128.65.246.104,1100
84948cab1870,,81.20.247.1,1100
00fc8dbf0550,,81.20.249.1,1100
a84e3f1ae980,,128.65.224.182,1100
68b6fc5c24e0,,128.65.236.121,1100
84948c03a850,,128.65.237.126,1100
2ca17d614059,,128.65.239.103,1100
2ca17d6637bd,,128.65.254.138,1100
8c5bf07be3c8,,78.29.170.239,1100
0c473d0a34a0,,78.29.178.203,1100
4434a706ba95,,78.29.156.107,1100
84948c811ad0,,78.29.157.72,1200
68b6fc5c4cc0,,78.29.138.210,1100
a84e3f1b87d0,,78.29.139.40,1100
2ca17d57f151,,81.20.246.139,1200
f0f24993c330,,81.20.246.237,1010
f0f2494e9fb0,,81.20.254.220,1100
0c473d0b9050,,128.65.225.36,1100
84948ced1260,,128.65.227.48,1200
2ca17d645a99,,78.29.176.161,1100
a84e3f2b63b0,,78.29.139.198,1100
0c473d128b80,,128.65.232.211,1100
0c473d15cf40,,128.65.248.23,1100
84948c66ab80,,78.29.167.132,1100
00fc8d6d2d80,,78.29.133.26,1100
a84e3f2b18a0,,78.29.146.123,1100
00fc8d6d7de0,,128.65.245.241,1100
00265bf766d0,,128.65.254.189,1100
84948c100240,,78.29.183.84,1100
0c473d155960,,78.29.188.122,1100
84948cf8f0e0,,78.29.132.76,1100
2ca17d512da9,,78.29.132.107,1100
0c473d127250,,128.65.231.214,1100
2ca17d5e073b,,128.65.234.236,1100
bc1401ae37a0,,78.29.168.56,1100
00fc8d6b04c0,,78.29.150.219,1100
84948ca768f0,,78.29.159.128,1100
84948ca3d8f0,,78.29.189.15,1100
84948c0703b0,,78.29.191.202,1100
1cabc01f1ad0,,81.20.252.131,1100
1cabc0cb8e60,,128.65.238.252,1100
84948cf92fa0,,128.65.250.202,1100
1cabc0d815e0,,78.29.171.188,1100
84948cabac50,,78.29.178.150,1100
1cabc0d71290,,78.29.179.74,1100
788df7061400,,78.29.128.44,1100
68b6fce377d0,,78.29.134.253,1100
0005ca92e510,,78.29.148.150,1100
68b6fcb29250,,128.65.243.221,1030
00265b7e15f0,,78.29.179.12,1100
68b6fc2f7bd0,,78.29.185.244,1100
a84e3f1b8d70,,78.29.191.209,1100
8c5bf0810268,,78.29.134.215,1100
0005caa66a90,,78.29.144.153,1100
4434a708ab69,,81.20.245.98,1200
68b6fcb32750,,128.65.236.8,1100
f0f24956f1b0,,78.29.168.205,1100
0c473d1269d0,,78.29.174.249,1100
bc1401c93050,,78.29.150.179,1100
0c473d1612a0,,78.29.153.140,1120
0c473d1310c0,,78.29.151.54,1100
0c473d163ee0,,81.20.254.169,1100
84948ca67bf0,,128.65.242.255,1200
2ca17d5f4055,,78.29.184.37,1100
0c473d0c5b80,,78.29.185.6,1100
7c26343c1624,,78.29.150.50,1200
84948c095560,,78.29.151.27,1100
1cb04492107e,,81.20.252.221,1400
0024d198aac5,,81.20.254.178,1010
68b6fc80bcf0,,128.65.235.53,1100
0c473d12b2c0,,78.29.160.249,1100
2ca17d5ae3e9,,78.29.163.55,1100
00fc8dbea700,,78.29.132.237,1100
00265b8b31a0,,78.29.156.58,1100
00265b379560,,128.65.224.70,1100
a84e3f2ffb80,,128.65.225.93,1100
0c473d0b37f0,,128.65.227.131,1100
2ca17d6cd549,,128.65.246.48,1100
84948cf749f0,,78.29.148.88,1100
f0f24998e680,,78.29.152.6,1100
0c473d09fff0,,78.29.189.212,1100
0c473d0c93f0,,78.29.191.88,1100
1cabc0cc3a30,,81.20.254.181,1100
2ca17d5760d3,,128.65.225.134,1100
001f33b13a02,,128.65.230.168,1010
0c473d1272d0,,128.65.233.221,1100
2ca17d6a3c7b,,128.65.244.172,1100
0005caab9b40,,78.29.187.101,1100
84948c06e9e0,,78.29.152.64,1100
00fc8d6a5bb0,,78.29.178.206,1100
00fc8dbeecf0,,78.29.187.107,1100
1cabc0d71510,,128.65.240.64,1100
2ca17d64de93,,128.65.241.52,1200
2ca17d69c721,,128.65.244.111,1200
bc1401677e10,,128.65.250.170,1100
2ca17d5e0945,,128.65.250.215,1100
84948c69b240,,78.29.161.161,1100
0c473d107990,,78.29.149.109,1100
0c473d124a50,,78.29.149.223,1200
1cabc0d0c300,,78.29.152.102,1100
1cabc0eeb770,,81.20.252.242,1100
68b6fc5bf060,,128.65.245.211,1100
84948ca76a00,,128.65.250.61,1100
00265b219f70,,78.29.162.210,1200
0005caaee050,,78.29.176.151,1100
2ca17d5d2791,,78.29.187.98,1100
84948cf99770,,78.29.187.215,1100
84948c63da80,,128.65.243.190,1100
0005ca88e8c0,,128.65.252.243,1100
f0f2495835e0,,78.29.164.38,1100
84948c7c8aa0,,78.29.191.39,1100
1cabc0eeb510,,78.29.156.82,1200
2ca17d664c33,,128.65.248.196,1100
0c473d0b0930,,78.29.185.15,1100
00fc8d6d3310,,78.29.147.60,1100
f0f249c91370,,78.29.138.133,1100
0005caa7aec0,,78.29.144.73,1100
2ca17d61407d,,128.65.229.54,1200
84948c0f31d0,,128.65.231.166,1100
a84e3f333a30,,128.65.243.172,1100
2ca17d5f5e91,,78.29.185.81,1100
1cabc0cf0dd0,,78.29.185.251,1100
00fc8d6b9bf0,,78.29.187.210,1100
0c473d154fd0,,128.65.227.9,1100
84948cf86810,,78.29.187.172,1100
84948c0f2db0,,78.29.140.138,1100
bc4dfb50a880,,78.29.159.227,1100
a84e3f2e5c20,,81.20.248.49,1100
bc14011a6070,,128.65.226.87,1100
84948c03e8d0,,128.65.232.107,1200
1cabc0eeaf70,,128.65.243.191,1200
a84e3f29d200,,78.29.160.31,1100
0c473d0b2fe0,,78.29.169.19,1100
68b6fcebe590,,128.65.225.198,1200
bc1401661a90,,128.65.243.29,1200
84948c101000,,78.29.182.103,1100
84948c9f79e0,,78.29.147.115,1100
68b6fc3021d0,,78.29.152.203,1100
f0f2491a77a0,,128.65.229.226,1100
f0f24993d870,,128.65.246.131,1200
0c473d131d90,,78.29.171.66,1100
0c473d15fb10,,78.29.139.234,1100
00fc8d6bc540,,128.65.241.51,1100
a84e3f355090,,128.65.247.45,1100
a84e3f316470,,78.29.168.65,1100
1cabc0cb8b00,,78.29.171.116,1100
68b6fc8f6ea0,,78.29.140.83,1100
84948cab6f30,,78.29.153.160,1100
1cabc01e23f0,,78.29.182.70,1030
bc1401a52230,,78.29.133.63,1200
1cabc0d04fb0,,81.20.244.115,1100
1cabc0203ed0,,81.20.254.124,1100
f0f249c62190,,128.65.237.66,1100
8c5bf07be2ba,,128.65.243.162,1100
a84e3f19f310,,128.65.254.25,1100
1cabc01f2130,,78.29.170.238,1100
2ca17d73ba7b,,78.29.145.192,1100
4434a706524f,,78.29.162.93,1200
0005ca936150,,81.20.249.227,1100
84948cf3d2a0,,81.20.253.10,1100
2ca17d5f5e01,,81.20.255.171,1100
bc140167f4b0,,128.65.228.181,1100
bc4dfb5117f0,,128.65.231.105,1100
84948c0a0940,,128.65.236.11,1100
0c473d151390,,128.65.227.90,1100
f0f249c3f540,,78.29.189.17,1200
a84e3f33a390,,78.29.141.162,1100
f0f24998f160,,78.29.145.68,1100
0c473d154b50,,78.29.133.12,1100
bc14016809d0,,78.29.147.173,1100
0005cabe3c20,,81.20.247.36,1100
a84e3f1a0c40,,128.65.229.47,1120
0c473d1503f0,,128.65.232.139,1100
1cb044925d5e,,128.65.234.151,3020
a84e3f1a7b60,,128.65.254.140,1120
0005caabede0,,78.29.180.107,1100
68b6fcb2a470,,78.29.154.114,1100
68b6fc2f6400,,81.20.244.212,1100
0c473d0ba390,,78.29.153.143,1200
84948c63df00,,81.20.251.152,1100
bc4dfb5011b0,,128.65.241.79,1100
84948cf8b8e0,,78.29.184.29,1100
2ca17d5df1a5,,78.29.135.199,1200
84948c7d0e60,,78.29.145.58,1030
1cabc0eed100,,78.29.148.80,1100
bc4dfb505b30,,81.20.246.40,1100
0c473d0a6b80,,128.65.229.119,1200
2ca17d71c4f1,,128.65.247.140,1100
bc1401aebe10,,78.29.167.242,1100
1cabc0cb6c90,,78.29.134.9,1100
1cabc0cd3350,,78.29.143.109,1100
00fc8d6a6010,,78.29.177.231,1200
68b6fcb3aa60,,78.29.159.26,1100
84948c6a5d90,,128.65.235.71,1030
1cabc0de18a0,,128.65.239.88,1100
bc4dfb501a10,,78.29.165.68,1100
a84e3f2dd510,,78.29.166.40,1100
0005cac52600,,78.29.171.112,1100
788df70cbf80,,78.29.172.138,1100
f0f2491a73c0,,128.65.236.50,1100
0c473d11d910,,128.65.246.225,1010
bc14010506a0,,78.29.135.51,1100
bc140166b230,,78.29.148.60,1100
0c473d113740,,78.29.150.229,1100
68b6fc2f68f0,,78.29.153.28,1100
a84e3f1983b0,,81.20.252.100,1100
2ca17d6c3b05,,128.65.233.183,1100
1cabc0cc4450,,78.29.186.34,1100
84948caa7500,,78.29.191.223,1100
84948cf53e50,,78.29.136.233,1100
a84e3f2f7e90,,78.29.136.244,1100
4434a72ceb9c,,128.65.225.138,1200
84948c63bfa0,,78.29.136.136,1200
a84e3f34f010,,78.29.137.62,1100
84948c641be0,,81.20.245.42,1200
2ca17d692ec3,,128.65.236.10,1200
0c473d132fb0,,128.65.244.187,1100
bc4dfb5115a0,,78.29.138.57,1100
00265b219fb0,,78.29.138.104,1100
00fc8dbee5b0,,81.20.248.152,1100
bc14019ef0d0,,78.29.171.174,1100
bc14019c5c70,,78.29.156.213,1100
bc4dfb514a30,,78.29.157.182,1100
bc1401a55fa0,,128.65.237.191,1100
68b6fce391d0,,128.65.242.27,1200
0005cabef1e0,,78.29.168.200,1100
84948c0341a0,,78.29.171.170,1200
0c473d157b80,,78.29.133.8,1200
a84e3f313500,,128.65.247.84,1200
bc1401a7b930,,78.29.162.15,1200
0c473d11b790,,78.29.183.9,1100
00fc8dbc7d30,,78.29.129.165,1100
0c473d165d80,,81.20.251.2,1100
68b6fc5b7b40,,128.65.228.160,1200
bc4dfb503320,,128.65.230.229,1100
bc1401a486f0,,128.65.238.87,1100
bc1401a5f360,,128.65.240.75,1100
a84e3f29c190,,78.29.170.13,1100
a84e3f2c6570,,78.29.145.39,1100
84948c0f2b10,,78.29.158.143,1200
0c473d0c3c90,,78.29.187.175,1100
0c473d158950,,128.65.224.15,1005
0005ca83ee80,,128.65.240.31,1100
2ca17d57f055,,128.65.254.134,1100
84948c058cc0,,78.29.163.200,1100
bc1401a7c400,,78.29.177.41,1100
84948cabac10,,78.29.186.97,1030
84948c0ec050,,78.29.191.99,1030
2ca17d5e019b,,81.20.254.191,1100
788df705bd90,,128.65.224.124,1100
0005ca838340,,128.65.235.226,1100
00265b1ff9e0,,128.65.247.3,1200
f0f24958c9b0,,78.29.178.192,1030
1cabc020c6a0,,78.29.182.180,1200
84948c08e1d0,,78.29.140.203,1100
1cabc0d0d5c0,,78.29.156.125,1100
1cabc0cb5cf0,,128.65.229.39,1100
bc4dfb3e9830,,128.65.236.103,1100
84948ca6b170,,128.65.236.166,1100
84948c9ff020,,128.65.242.136,1100
2ca17d5dca45,,128.65.251.1,1200
00265b866580,,78.29.184.191,1100
a84e3f2c7fd0,,78.29.147.51,1200
0005caa5c8e0,,128.65.228.29,1100
4434a72ced82,,128.65.231.216,1100
84948ca68e00,,128.65.235.246,1100
f0f2499a5600,,128.65.247.10,1100
00fc8d6c8ec0,,78.29.162.152,1060
2ca17d64d7f7,,78.29.136.93,1100
1cabc0cb6cc0,,128.65.228.155,1100
00265b5978f0,,128.65.238.148,1100
bc140167d3e0,,78.29.167.3,1100
1cabc0cd35b0,,78.29.183.71,1100
2ca17d5abc89,,78.29.134.220,1100
84948c6a2dc0,,78.29.188.175,1060
0c473d116b40,,78.29.131.36,1200
84948cf73a00,,78.29.141.64,1120
84948c09a650,,78.29.152.247,1200
2ca17d5bfb0d,,128.65.230.12,1200
1cabc0cb8cf0,,128.65.240.13,1100
788df70656b0,,78.29.174.155,1100
84948c03a870,,78.29.135.121,1200
a84e3f355e80,,128.65.225.159,1200
bc1401a90200,,128.65.233.242,1100
0005cac5fdf0,,78.29.137.211,1100
68b6fc5c34a0,,78.29.143.98,1100
84948c6593f0,,78.29.146.188,1100
1cabc0ca8560,,81.20.250.54,1100
84948c09a660,,128.65.225.30,1200
2ca17d5ab9ef,,78.29.129.209,1200
bc4dfb5124d0,,128.65.236.72,1100
a84e3f338070,,128.65.240.70,1100
84948c0964b0,,78.29.188.78,1100
68b6fc8da350,,81.20.249.104,1030
0005cabf4f10,,78.29.175.123,1100
bc14019f1b50,,78.29.129.55,1100
68b6fc5b9080,,78.29.148.192,1100
84948cf368c0,,78.29.189.18,1100
84948ca8b720,,78.29.145.109,1100
00fc8dce9370,,128.65.230.85,1100
bc14011d3c00,,128.65.234.132,1100
84948cac2d20,,128.65.254.142,1100
bc1401c904c0,,78.29.168.156,1100
a84e3f34c0c0,,78.29.173.84,1100
68b6fc8ee440,,78.29.187.202,1100
2ca17d6aa041,,81.20.246.229,1100
8c5bf078b06e,,81.20.252.217,1200
2ca17d6460c9,,128.65.228.65,1100
0c473d0c9bf0,,128.65.230.191,1100
bc4dfb502ab0,,128.65.231.114,1100
2ca17d5e01e3,,78.29.178.170,1100
68b6fc5bd150,,78.29.132.168,1100
a84e3f315cb0,,78.29.147.190,1100
84948c0f2a00,,81.20.244.49,1020
84948caaa120,,128.65.224.78,1100
84948c646c50,,128.65.246.220,1200
bc1401b06630,,78.29.167.103,1100
bc1401a62040,,78.29.167.150,1100
84948c686290,,78.29.176.77,1030
4434a708aec9,,78.29.159.160,1100
4434a705d809,,78.29.132.216,1100
84948caa96f0,,78.29.137.84,1100
84948c057ad0,,81.20.251.36,1100
bc1401b070c0,,128.65.236.93,1200
f0f24997a440,,128.65.245.43,1030
bc4dfb50c730,,128.65.250.27,1100
2ca17d58ff51,,128.65.250.193,1100
1cabc0203ff0,,78.29.187.227,1100
788df70620b0,,78.29.139.170,1100
0c473d0a00b0,,78.29.148.46,1100
bc1401aa1fd0,,78.29.135.169,1200
1cabc0d7a310,,78.29.143.104,1200
84948c0f4fc0,,78.29.161.96,1200
84948c0ef680,,78.29.165.112,1100
2ca17d71cb69,,78.29.177.166,1100
68b6fc8eb050,,78.29.183.82,1120
1cabc0d0bfe0,,78.29.128.218,1100
2ca17d5e0795,,78.29.133.6,1200
00265b044fa0,,78.29.149.41,1100
84948cf37600,,78.29.153.139,1100
f0f2491a4810,,78.29.178.178,1100
a84e3f2cf440,,78.29.185.117,1100
0c473d10af60,,81.20.244.61,1010
84948c66c860,,128.65.230.82,1100
0c473d0a01c0,,128.65.235.79,1100
84948cef9c70,,128.65.238.210,1100
2c1db88b16ce,,78.29.167.35,1200
84948cf9c040,,78.29.176.134,1100
68b6fc8f5040,,78.29.154.128,1100
1cabc0cca360,,78.29.183.94,1100
a84e3f1ab1f0,,78.29.186.164,1100
1cabc0dad2b0,,128.65.230.42,1100
f0f24999c540,,128.65.231.96,1200
84948ca03aa0,,128.65.242.229,1060
2ca17d637e4f,,128.65.248.198,1200
2ca17d714a09,,78.29.161.47,1200
f0f2491a7af0,,78.29.174.51,1100
0005ca84c7b0,,78.29.137.226,1100
84948c067d50,,78.29.138.55,1100
2ca17d57f48d,,81.20.244.71;128.65.247.181,1200
0c473d165040,,81.20.249.169,1030
84948caab2c0,,128.65.239.37,1100
bc1401c8d8e0,,78.29.175.234,1030
1cabc0dddb80,,78.29.189.28,1100
68b6fc8dc850,,78.29.191.106,1100
bc1401750840,,78.29.153.200,1200
84948c0eb660,,78.29.191.49,1100
68b6fc7ff2c0,,78.29.132.217,1200
0c473d153720,,128.65.230.19,1010
1cabc0cbb4d0,,128.65.241.5,1100
bc14018de1d0,,128.65.245.167,1100
1cabc0dae650,,128.65.253.132,1100
00fc8d6b6fa0,,78.29.170.192,1030
788df7067680,,78.29.182.237,1100
2ca17d5dcf43,,78.29.134.55,1100
a84e3f2c3040,,78.29.148.67,1100
2ca17d63931f,,78.29.151.243,1100
84948c7ab190,,81.20.244.69,1100
a84e3f2d86c0,,81.20.254.166,1100
0005caa0b1c0,,78.29.168.237,1100
84948c7c5ea0,,78.29.173.245,1200
1cabc0de7790,,78.29.184.75,1100
2ca17d5bfed9,,78.29.160.204,1200
1cabc0dadd30,,78.29.136.48,1100
2ca17d57efd7,,81.20.245.158,1200
2ca17d5e06f3,,128.65.230.245,1200
f0f249999eb0,,128.65.235.204,1100
f0f249c3cc70,,128.65.236.18,1100
a84e3f2b1190,,128.65.246.196,1200
7c26343c71b0,,128.65.252.100,1100
a84e3f29b4e0,,78.29.137.195,1100
0005caa76f10,,78.29.144.218,1100
bc1401a7c0a0,,78.29.190.232,1200
00fc8dbf0430,,78.29.147.245,1100
2ca17d53d5a7,,128.65.234.7,1200
f0f249cad2a0,,128.65.241.187,1100
68b6fc8eb670,,78.29.182.31,1010
00fc8d699ab0,,78.29.186.94,1100
68b6fceb9810,,78.29.187.17,1100
84948c7d19c0,,78.29.188.161,1100
0c473d152f50,,78.29.156.13,1100
bc1401b255c0,,128.65.233.162,1100
f0f2491a75a0,,128.65.245.71,1200
68b6fc8de820,,78.29.164.244,1200
84948c090a70,,78.29.169.207,1100
0005ca83ec90,,78.29.157.59,1060
788df7080280,,78.29.144.232,1100
a84e3f29c3c0,,78.29.144.253,1100
0c473d0c3c70,,128.65.232.228,1100
84948c0f8f80,,128.65.233.26,1100
0005ca940fd0,,78.29.164.205,1100
0c473d114850,,78.29.191.23,1100
0c473d0c87a0,,78.29.130.7,1100
a84e3f30bab0,,78.29.138.218,1100
a84e3f2ddc80,,78.29.145.196,1100
84948cf20e10,,78.29.151.192,1100
2ca17d645d45,,81.20.251.140,1100
f0f249c60710,,128.65.224.26,1100
0005cabf8d00,,128.65.244.194,1100
bc1401662d80,,78.29.174.151,1100
0c473d0a89f0,,78.29.129.84,1100
00fc8d6ad5a0,,78.29.144.29,1100
2ca17d5dfdab,,81.20.250.163,1100
788df7062140,,128.65.243.123,1200
2ca17d67814b,,128.65.248.82,1200
68b6fc303c90,,78.29.169.67,1100
1cabc01e2120,,78.29.184.11,1100
f0f2491a74e0,,78.29.138.114,1100
bc14011b8070,,78.29.184.124,1100
a84e3f2880a0,,78.29.189.40,1200
0c473d0bf9a0,,128.65.235.235,1100
0005ca8f7700,,128.65.236.208,1100
8c5bf076d338,,128.65.244.12,1200
68b6fc903c70,,78.29.172.2,1100
00fc8d6b8b00,,78.29.178.225,1200
0c473d11b1b0,,78.29.182.123,1100
2ca17d613add,,78.29.191.94,1100
a84e3f34e6c0,,78.29.143.78,1100
f0f249c90d10,,78.29.143.111,1100
68b6fc8e3630,,78.29.159.51,1100
1cb044926a6a,,128.65.244.175,1400
84948c66a490,,78.29.164.14,1100
f0f24956e470,,78.29.182.58,1100
84948c7d0bf0,,78.29.190.199,1100
2ca17d6ad251,,81.20.249.94,1100
84948c666ac0,,78.29.171.130,1100
bc1401af4340,,78.29.130.106,1100
bc14017502d0,,78.29.138.174,1100
84948c9fdd50,,78.29.147.99,1200
f0f249993fc0,,78.29.157.178,1100
0005ca82edb0,,128.65.241.226,1100
bc14011c7f00,,128.65.245.72,1100
a84e3f316410,,128.65.245.174,1100
2ca17d57e5db,,78.29.161.216,1120
f0f2491ada30,,78.29.164.54,1100
00fc8d6d8060,,78.29.165.21,1100
2ca17d6ed92b,,81.20.253.238,1120
a84e3f2e9e60,,128.65.224.223,1100
1cabc0d81780,,128.65.227.25,1200
84948c090050,,78.29.137.128,1200
0005caa05e20,,78.29.191.174,1100
84948c66a350,,78.29.134.246,1100
0c473d12b8c0,,81.20.245.24,1100
bc4dfb50fb00,,81.20.250.134,1100
0c473d11a530,,128.65.253.15,1100
1cabc0de1cc0,,78.29.176.63,1100
2ca17d67c8df,,78.29.177.147,1100
2ca17d63e63b,,78.29.180.43,1100
bc1401afe0f0,,78.29.138.120,1100
00fc8d6ab900,,78.29.152.217,1100
0005caac7660,,81.20.244.244,1100
1cabc0cb4e50,,128.65.237.187,1200
f0f2494ca5b0,,78.29.178.220,1100
84948c659950,,78.29.159.76,1200
bc14019e0ff0,,78.29.149.98,1100
2ca17d595f4b,,78.29.151.102,1100
8c5bf07d6cc2,,128.65.224.32,1200
788df7061eb0,,78.29.167.208,1030
0005ca897a90,,78.29.175.118,1100
2ca17d67c741,,78.29.178.45,1100
a84e3f1be800,,78.29.179.146,1100
7c26343a34a4,,78.29.148.19,1100
bc1401677720,,78.29.154.163,1200
bc4dfb508510,,78.29.174.201,1120
68b6fc8e9ec0,,78.29.184.3,1100
84948c66a6b0,,78.29.189.164,1100
1cabc0cb0b30,,78.29.128.80,1100
001e6971ff57,,78.29.132.14,1010
84948caad940,,128.65.243.250,1100
84948caad7f0,,128.65.247.50,1020
0c473d119c40,,78.29.139.94,1100
00265bf72940,,78.29.144.34,1100
0c473d0c3d60,,78.29.155.40,1200
2ca17d5e04a1,,78.29.178.240,1100
7c26343d5406,,78.29.187.84,1100
f0f24999b3f0,,128.65.229.117,1100
84948ca77830,,128.65.238.251,1100
0c473d0c9b70,,128.65.242.29,1100
84948c669a40,,78.29.172.143,1100
84948c699cc0,,78.29.173.17,1100
2ca17d5acdb1,,78.29.175.49,1100
84948c0981b0,,78.29.136.176,1100
bc1401060af0,,78.29.149.85,1100
2ca17d73bfd3,,78.29.173.108,1100
2ca17d6473fb,,78.29.130.107,1100
a84e3f199520,,78.29.168.201,1200
bc1401a901d0,,78.29.177.73,1200
68b6fc5bf8c0,,81.20.245.57,1100
84948c685d90,,81.20.252.102,1100
84948cf20200,,128.65.236.201,1100
84948c067220,,128.65.245.248,1100
2ca17d69339d,,128.65.245.250,1200
2ca17d691edf,,78.29.161.194,1200
0c473d12adb0,,78.29.156.217,1100
a84e3f19b3a0,,128.65.253.17,1200
f0f249c4c350,,78.29.166.84,1030
1cabc0ef05d0,,78.29.187.79,1100
84948c9f7180,,78.29.137.203,1100
0005cabb0310,,78.29.161.182,1100
788df705cb00,,78.29.164.104,1100
84948c6683b0,,78.29.173.169,1100
68b6fc302b20,,78.29.183.118,1100
0005ca88eb30,,78.29.142.214,1100
68b6fc8e45d0,,81.20.254.209,1100
bc4dfb3ed120,,128.65.234.176,1100
84948c08ad50,,128.65.244.60,1100
0c473d117820,,128.65.246.217,1100
1cabc0d6de60,,78.29.173.0,1100
00265b5707d0,,78.29.138.243,1030
0c473d14fee0,,78.29.156.248,1200
84948c660e80,,78.29.177.30,1100
68b6fceb4150,,78.29.179.211,1100
0c473d106d50,,78.29.182.76,1200
00265b8a9ff0,,78.29.189.91,1100
84948c9f71e0,,78.29.150.88,1100
00fc8dbee6a0,,78.29.152.104,1100
f0f249587a60,,81.20.250.84,1020
2ca17d6427b1,,81.20.252.166,1120
